"SPECIES: common name","Ronquil"
"SPECIES: Latin  name","Bathymaster derjugini, Bathymasteridae, Perciformes"
"RETINAL CELL TYPE NAME: as published","alpha-ab"
"OTHER MOSAICS in same sampling field","no"
"PRIMARY CITATION for these mosaics","Cook, Podugolnikova & Kondrashev (1999) Vision Res 39: 2615-2631"
"MOSAIC/FIELD-BORDER: published fig(s)","Fig 9B, Table 2"
"RETINAL LOCATION of sampling field","right eye, N non-streak adjoining M_429"
"NUMBER OF CELLS",69
"AREA OF SAMPLED FIELD (sq mm)",0.951
"TOTAL RETINAL AREA (sq mm)",29.63
"UNIT OF X,Y (microns)",0.8333
"COMMENTS","see Table 2 for NND and correlogram/DRP analysis data"
"X","Y"
 6707 , 9032 
 6787 , 8960 
 6621 , 8921 
 6736 , 8837 
 6976 , 8824 
 6807 , 8823 
 6606 , 8816 
 6881 , 8805 
 6730 , 8737 
 6560 , 8702 
 6803 , 8696 
 6969 , 8694 
 6881 , 8668 
 6421 , 8635 
 7045 , 8625 
 6607 , 8610 
 7132 , 8599 
 6327 , 8585 
 6813 , 8552 
 6526 , 8547 
 6421 , 8530 
 6893 , 8517 
 6628 , 8496 
 6731 , 8496 
 7170 , 8482 
 7059 , 8448 
 6303 , 8442 
 6470 , 8432 
 6796 , 8421 
 6572 , 8412 
 6871 , 8366 
 6966 , 8339 
 7074 , 8322 
 6706 , 8320 
 6288 , 8316 
 6488 , 8292 
 6386 , 8284 
 6155 , 8269 
 6785 , 8261 
 6551 , 8249 
 6859 , 8202 
 6275 , 8193 
 6438 , 8181 
 6943 , 8135 
 6349 , 8119 
 6174 , 8108 
 6521 , 8099 
 6649 , 8095 
 6295 , 8051 
 6821 , 8027 
 6414 , 7977 
 6663 , 7965 
 6524 , 7958 
 6314 , 7942 
 6904 , 7942 
 6794 , 7886 
 6403 , 7866 
 6518 , 7847 
 6375 , 7799 
 6860 , 7783 
 6530 , 7741 
 6585 , 7641 
 6726 , 7606 
 6896 , 7577 
 6552 , 7508 
 7042 , 7486 
 6631 , 7465 
 6885 , 7423 
 7052 , 7355 
