"SPECIES: common name","Cane toad"
"SPECIES: Latin  name","Bufo marinus"
"RETINAL CELL TYPE NAME: as published","alpha-c RGC"
"OTHER MOSAICS in same sampling field","alpha-a, alpha-ab"
"PRIMARY CITATION for these mosaics","Shamim, Tóth, Becker, Cook (1999) Vis Neurosci 16: 861-879"
"MOSAIC/FIELD-BORDER: published fig(s)","Fig 3C"
"RETINAL LOCATION of sampling field","right eye, VN region"
"NUMBER OF CELLS",57
"AREA OF SAMPLED FIELD (sq mm)",7.74
"TOTAL RETINAL AREA (sq mm)",86.9
"UNIT OF X,Y (microns)",0.8333
"COMMENTS","see Table 1; these X,Y values are from original plot, ventral at top, before rotation"
"X","Y"
 5465 , 13606 
 5746 , 13558 
 5540 , 13465 
 5024 , 13450 
 4619 , 13375 
 5949 , 13311 
 4231 , 13280 
 5433 , 13176 
 4835 , 13170 
 6142 , 13031 
 4996 , 13004 
 4205 , 12963 
 6581 , 12907 
 6362 , 12779 
 5779 , 12745 
 6476 , 12709 
 4258 , 12685 
 4837 , 12679 
 5409 , 12668 
 3892 , 12634 
 3782 , 12467 
 5463 , 12416 
 6378 , 12349 
 5188 , 12297 
 4679 , 12297 
 6591 , 12128 
 5471 , 12125 
 6241 , 12073 
 4923 , 11949 
 4227 , 11939 
 3735 , 11894 
 6378 , 11781 
 4223 , 11680 
 5790 , 11607 
 5513 , 11544 
 4412 , 11531 
 4841 , 11508 
 6017 , 11410 
 4103 , 11368 
 6879 , 11318 
 3756 , 11167 
 4629 , 11081 
 5377 , 11046 
 4156 , 10974 
 6782 , 10850 
 3819 , 10764 
 7055 , 10702 
 4610 , 10626 
 4254 , 10587 
 4650 , 10437 
 6940 , 10323 
 5478 , 10038 
 5768 , 10009 
 7134 , 9977 
 6832 , 9855 
 5726 , 9771 
 7031 , 9634 
