"SPECIES: common name","Ronquil"
"SPECIES: Latin  name","Bathymaster derjugini, Bathymasteridae, Perciformes"
"RETINAL CELL TYPE NAME: as published","alpha-ab"
"OTHER MOSAICS in same sampling field","no"
"PRIMARY CITATION for these mosaics","Cook, Podugolnikova & Kondrashev (1999) Vision Res 39: 2615-2631"
"MOSAIC/FIELD-BORDER: published fig(s)","Fig 9D, Table 2"
"RETINAL LOCATION of sampling field","right eye, DN region"
"NUMBER OF CELLS",107
"AREA OF SAMPLED FIELD (sq mm)",2.069
"TOTAL RETINAL AREA (sq mm)",72.80
"UNIT OF X,Y (microns)",0.8333
"COMMENTS","see Table 2 for NND and correlogram/DRP analysis data"
"X","Y"
 8285 , 11463 
 8162 , 11450 
 8035 , 11349 
 8451 , 11330 
 8276 , 11325 
 7842 , 11322 
 8576 , 11278 
 8154 , 11269 
 8341 , 11187 
 8507 , 11151 
 8054 , 11137 
 8205 , 11123 
 7891 , 11119 
 8326 , 11060 
 8611 , 11035 
 7941 , 11029 
 8558 , 10918 
 8211 , 10912 
 7975 , 10905 
 8926 , 10894 
 8308 , 10847 
 8457 , 10807 
 7832 , 10798 
 8846 , 10762 
 8945 , 10757 
 8546 , 10733 
 8025 , 10705 
 7814 , 10690 
 8105 , 10679 
 8675 , 10654 
 8418 , 10640 
 8866 , 10636 
 8268 , 10626 
 7864 , 10588 
 8978 , 10570 
 8771 , 10564 
 8024 , 10534 
 8477 , 10530 
 8331 , 10521 
 8710 , 10440 
 9054 , 10432 
 8360 , 10420 
 8241 , 10419 
 8545 , 10412 
 7849 , 10362 
 8100 , 10358 
 8617 , 10342 
 8448 , 10309 
 8948 , 10302 
 8280 , 10293 
 8084 , 10241 
 8540 , 10228 
 8817 , 10208 
 8633 , 10196 
 8262 , 10170 
 8082 , 10132 
 7939 , 10111 
 8522 , 10088 
 8187 , 10014 
 8433 , 10008 
 8043 , 10007 
 7913 , 9997 
 8790 , 9927 
 8672 , 9890 
 8512 , 9866 
 8122 , 9835 
 8274 , 9825 
 7911 , 9796 
 8608 , 9780 
 8755 , 9779 
 8866 , 9729 
 8211 , 9721 
 8460 , 9720 
 8112 , 9692 
 7950 , 9682 
 8528 , 9628 
 8661 , 9620 
 7867 , 9592 
 8386 , 9571 
 8167 , 9539 
 7912 , 9512 
 8253 , 9490 
 8693 , 9461 
 8906 , 9438 
 8535 , 9426 
 8367 , 9414 
 8099 , 9376 
 8794 , 9338 
 8296 , 9313 
 8664 , 9303 
 8929 , 9281 
 8177 , 9279 
 8490 , 9262 
 8419 , 9204 
 8056 , 9200 
 8236 , 9182 
 8563 , 9147 
 7871 , 9146 
 8719 , 9126 
 8135 , 9094 
 8427 , 9080 
 8908 , 9077 
 7959 , 9061 
 8608 , 8988 
 8248 , 8975 
 8742 , 8960 
 8023 , 8957 
