"SPECIES: common name","Ronquil"
"SPECIES: Latin  name","Bathymaster derjugini, Bathymasteridae, Perciformes"
"RETINAL CELL TYPE NAME: as published","alpha-a"
"OTHER MOSAICS in same sampling field","biplexiform"
"PRIMARY CITATION for these mosaics","Cook, Podugolnikova & Kondrashev (1999) Vision Res 39: 2615-2631"
"MOSAIC/FIELD-BORDER: published fig(s)","same retina as Fig 8A, Table 1"
"RETINAL LOCATION of sampling field","left eye, DN-DT arc avoiding area retinae temporalis"
"NUMBER OF CELLS",103
"AREA OF SAMPLED FIELD (sq mm)",6.40
"TOTAL RETINAL AREA (sq mm)",32.69
"UNIT OF X,Y (microns)",0.8333
"COMMENTS","see Table 1 for NND and correlogram/DRP analysis data"
"X","Y"
 6151 , 10131 
 6373 , 10058 
 5779 , 10024 
 5163 , 9964 
 4917 , 9963 
 5550 , 9826 
 7117 , 9750 
 6446 , 9734 
 5309 , 9686 
 6784 , 9652 
 5150 , 9646 
 5936 , 9626 
 5681 , 9562 
 3867 , 9533 
 4953 , 9474 
 6279 , 9467 
 6488 , 9458 
 3756 , 9456 
 3465 , 9396 
 5465 , 9392 
 6064 , 9381 
 7338 , 9381 
 4077 , 9333 
 7719 , 9325 
 3585 , 9313 
 5128 , 9307 
 4787 , 9306 
 6709 , 9295 
 7065 , 9249 
 6229 , 9200 
 5614 , 9199 
 3746 , 9194 
 5014 , 9185 
 3983 , 9166 
 6000 , 9150 
 5319 , 9131 
 6424 , 9123 
 4691 , 9113 
 4289 , 9098 
 7859 , 9061 
 4217 , 9056 
 6648 , 9052 
 4863 , 9045 
 3683 , 8998 
 7640 , 8972 
 3564 , 8964 
 5148 , 8955 
 3829 , 8873 
 3337 , 8863 
 5010 , 8857 
 6197 , 8835 
 8164 , 8801 
 2749 , 8743 
 3710 , 8712 
 6295 , 8689 
 7999 , 8685 
 3527 , 8649 
 3015 , 8633 
 4864 , 8615 
 7751 , 8570 
 3391 , 8568 
 3499 , 8458 
 3355 , 8394 
 2326 , 8309 
 2710 , 8249 
 7990 , 8136 
 2624 , 8108 
 2484 , 8064 
 2818 , 8022 
 3525 , 8015 
 8190 , 7931 
 8835 , 7819 
 8425 , 7771 
 2323 , 7750 
 3012 , 7740 
 8161 , 7689 
 7983 , 7644 
 2730 , 7635 
 8606 , 7624 
 8412 , 7609 
 9147 , 7587 
 8914 , 7539 
 3002 , 7513 
 2526 , 7486 
 9376 , 7428 
 2175 , 7420 
 9106 , 7417 
 8778 , 7392 
 8543 , 7385 
 9228 , 7270 
 9461 , 7250 
 2197 , 7113 
 8922 , 7106 
 8683 , 7091 
 2319 , 7038 
 8480 , 6985 
 3199 , 6853 
 1922 , 6809 
 2898 , 6739 
 2184 , 6680 
 2536 , 6661 
 3517 , 6505 
 1961 , 6446 
