"SPECIES: common name","Ronquil"
"SPECIES: Latin  name","Bathymaster derjugini, Bathymasteridae, Perciformes"
"RETINAL CELL TYPE NAME: as published","biplexiform"
"OTHER MOSAICS in same sampling field","alpha-a"
"PRIMARY CITATION for these mosaics","Cook, Podugolnikova & Kondrashev (1999) Vision Res 39: 2615-2631"
"MOSAIC/FIELD-BORDER: published fig(s)","same retina as Fig 8A, Table 1"
"RETINAL LOCATION of sampling field","left eye, DN-DT arc avoiding area retinae temporalis"
"NUMBER OF CELLS",68
"AREA OF SAMPLED FIELD (sq mm)",5.62
"TOTAL RETINAL AREA (sq mm)",32.69
"UNIT OF X,Y (microns)",0.8333
"COMMENTS","see Table 1 for NND and correlogram/DRP analysis data"
"X","Y"
 6609 , 10054 
 6040 , 9982 
 6532 , 9890 
 5415 , 9747 
 6855 , 9722 
 5940 , 9690 
 7415 , 9563 
 5135 , 9475 
 6023 , 9459 
 7292 , 9437 
 6881 , 9368 
 7314 , 9293 
 4901 , 9275 
 7641 , 9178 
 6907 , 9178 
 5469 , 9166 
 5909 , 9116 
 7094 , 9011 
 6801 , 8999 
 5483 , 8991 
 5130 , 8878 
 7353 , 8870 
 8066 , 8825 
 3447 , 8778 
 3029 , 8681 
 2718 , 8667 
 7940 , 8507 
 2460 , 8490 
 2882 , 8443 
 2683 , 8369 
 3069 , 8325 
 8294 , 8235 
 2966 , 8150 
 8606 , 8014 
 2590 , 7980 
 3343 , 7971 
 8790 , 7912 
 8362 , 7813 
 3379 , 7730 
 2737 , 7697 
 2306 , 7686 
 8165 , 7670 
 8564 , 7661 
 3056 , 7625 
 8952 , 7597 
 9122 , 7557 
 8408 , 7521 
 2651 , 7473 
 8658 , 7470 
 9147 , 7399 
 8810 , 7377 
 2826 , 7369 
 8563 , 7266 
 2155 , 7232 
 9127 , 7177 
 8753 , 7168 
 2749 , 7161 
 8965 , 7049 
 9194 , 7032 
 2562 , 6850 
 8748 , 6790 
 9017 , 6773 
 2067 , 6761 
 2629 , 6602 
 3548 , 6494 
 2001 , 6480 
 3074 , 6417 
 2282 , 6244 
